epoch,accuracy,loss,val_accuracy,val_loss
0,0.9436034560203552,0.14992715418338776,0.9649708271026611,0.10094880312681198
1,0.9728089570999146,0.07266303896903992,0.9708371162414551,0.07912866026163101
2,0.9787343144416809,0.05440115928649902,0.9749502539634705,0.0707986131310463
3,0.9813472628593445,0.047868601977825165,0.975253701210022,0.07049775868654251
4,0.9824429750442505,0.044349655508995056,0.9742422699928284,0.07215160131454468
