epoch,accuracy,loss,val_accuracy,val_loss
0,0.8201000094413757,0.39131540060043335,0.8655999898910522,0.30327537655830383
1,0.8944249749183655,0.2654483914375305,0.8600000143051147,0.3330192565917969
2,0.9196500182151794,0.20850829780101776,0.8553000092506409,0.3382870554924011
3,0.9391999840736389,0.16384448111057281,0.8561999797821045,0.38374918699264526
4,0.9552000164985657,0.12266240268945694,0.8561999797821045,0.45203426480293274
