epoch,accuracy,loss,val_accuracy,val_loss
0,0.871671736240387,0.3050967752933502,0.9624781608581543,0.09085587412118912
1,0.9875600337982178,0.04016001895070076,0.9825479984283447,0.08114629983901978
2,0.994762122631073,0.02182641066610813,0.9720767736434937,0.07666954398155212
3,0.9945438504219055,0.021799419075250626,0.9869109988212585,0.04939282685518265
4,0.9989087581634521,0.005027228035032749,0.9869109988212585,0.0630158931016922
