epoch,accuracy,loss,val_accuracy,val_loss
0,0.7784810066223145,0.4556741416454315,0.8952879309654236,0.368501752614975
1,0.9698821306228638,0.1213655024766922,0.9764397740364075,0.13031943142414093
2,0.9945438504219055,0.028571439906954765,0.9842932224273682,0.08294642716646194
3,0.9995635151863098,0.00908771064132452,0.9851657748222351,0.0670521929860115
4,0.9997817277908325,0.004142956342548132,0.9842932224273682,0.06086047366261482
