epoch,accuracy,loss,val_accuracy,val_loss
0,0.8086749911308289,0.41516757011413574,0.8391000032424927,0.35819676518440247
1,0.8908249735832214,0.26875799894332886,0.8517000079154968,0.33544617891311646
2,0.9259499907493591,0.18793314695358276,0.7958999872207642,0.5274194478988647
3,0.9448500275611877,0.14716383814811707,0.8356000185012817,0.41364237666130066
4,0.9574499726295471,0.11650732159614563,0.8375999927520752,0.5075651407241821
