epoch,accuracy,loss,val_accuracy,val_loss
0,0.8162999749183655,0.38905394077301025,0.8615000247955322,0.31713348627090454
1,0.9686999917030334,0.08595354855060577,0.8339999914169312,0.49958446621894836
2,0.9934999942779541,0.01983550935983658,0.8388000130653381,0.7153864502906799
3,0.9965000152587891,0.009923427365720272,0.833299994468689,0.9116401076316833
4,0.9950000047683716,0.013372951187193394,0.8312000036239624,0.9499953985214233
