epoch,accuracy,loss,val_accuracy,val_loss
0,0.8727629780769348,0.3083306550979614,0.9738219976425171,0.06934744864702225
1,0.9967263340950012,0.018831592053174973,0.9799301624298096,0.04695280268788338
2,0.9997817277908325,0.00299669592641294,0.9764397740364075,0.057425014674663544
3,0.9993452429771423,0.0029824383091181517,0.9851657748222351,0.04349302127957344
4,0.9997817277908325,0.0013218094827607274,0.9781849980354309,0.048708006739616394
