epoch,accuracy,loss,val_accuracy,val_loss
0,0.8966186046600342,0.2774665653705597,0.9723703265190125,0.08464369922876358
1,0.9943037033081055,0.026235608384013176,0.9893358945846558,0.04221362620592117
2,0.9991516470909119,0.006327416282147169,0.9883664846420288,0.04050257429480553
3,0.9993939995765686,0.0034854079131036997,0.9907901287078857,0.03695571795105934
4,0.9995152354240417,0.00236113416031003,0.9893358945846558,0.03717163950204849
