epoch,accuracy,loss,val_accuracy,val_loss
0,0.8840140700340271,0.28667277097702026,0.9941832423210144,0.10747143626213074
1,0.9964852929115295,0.018487384542822838,0.9951527118682861,0.08104897290468216
2,0.9980608224868774,0.0090703796595335,0.9951527118682861,0.06041358783841133
3,0.9993939995765686,0.005456919781863689,0.9951527118682861,0.04069710522890091
4,0.9993939995765686,0.004299074877053499,0.9951527118682861,0.042488839477300644
