epoch,accuracy,loss,val_accuracy,val_loss
0,0.8139749765396118,0.3995073139667511,0.8655999898910522,0.30993857979774475
1,0.8934749960899353,0.2648487985134125,0.8575000166893005,0.3229545056819916
2,0.9209499955177307,0.2068750560283661,0.8619999885559082,0.33706313371658325
3,0.9402999877929688,0.15716426074504852,0.8543000221252441,0.4174014627933502
4,0.9565749764442444,0.11931749433279037,0.8406000137329102,0.4271947741508484
